ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
27315,99999,1.000000000,1.000000000,1.000000000,1.000000000
27320,99999,0.042845766,0.016528926,0.000000000,0.040456786
27310,24660,1.000000000,1.000000000,1.000000000,1.000000000
27326,99999,0.307036247,0.229166667,0.250000000,0.304865424
27542,48980,0.237005720,0.203389831,0.750000000,0.241453502
27519,39580,0.932442005,0.998835856,1.000000000,0.935142712
27525,37080,0.306146399,0.076233184,0.040000000,0.297947629
27521,20380,1.000000000,1.000000000,1.000000000,1.000000000
27510,20500,1.000000000,1.000000000,1.000000000,1.000000000
27504,39580,0.973885350,0.990184049,0.982758621,0.975562846
27507,25780,0.115338882,0.250000000,0.000000000,0.116333725
27587,39580,0.955690474,0.995600251,0.996101365,0.958633219
27836,24780,1.000000000,1.000000000,1.000000000,1.000000000
27832,40260,1.000000000,1.000000000,0.000000000,1.000000000
27842,99999,0.097922849,0.160000000,0.000000000,0.096866097
27823,40260,1.000000000,1.000000000,1.000000000,1.000000000
27802,40580,1.000000000,1.000000000,1.000000000,1.000000000
27824,99999,1.000000000,1.000000000,1.000000000,1.000000000
28609,25860,1.000000000,1.000000000,1.000000000,1.000000000
28611,25860,0.892500000,0.750000000,1.000000000,0.887290168
28615,99999,1.000000000,1.000000000,1.000000000,1.000000000
27962,99999,0.952110390,0.991091314,0.978723404,0.956829441
27939,47260,1.000000000,1.000000000,1.000000000,1.000000000
27986,99999,1.000000000,1.000000000,1.000000000,1.000000000
27890,40260,1.000000000,1.000000000,1.000000000,1.000000000
27925,28620,1.000000000,1.000000000,1.000000000,1.000000000
27897,40260,0.857904085,0.923076923,1.000000000,0.859861592
27865,47820,0.998924731,1.000000000,0.000000000,0.998966942
28025,16740,1.000000000,1.000000000,1.000000000,1.000000000
28031,16740,1.000000000,1.000000000,1.000000000,1.000000000
28012,16740,1.000000000,1.000000000,1.000000000,1.000000000
28021,16740,0.807047264,0.945679012,0.856209150,0.816901408
28693,99999,1.000000000,1.000000000,1.000000000,1.000000000
28658,25860,1.000000000,1.000000000,1.000000000,1.000000000
28655,25860,0.998815493,0.999476440,1.000000000,0.998900319
28651,35900,1.000000000,1.000000000,1.000000000,1.000000000
28630,25860,1.000000000,1.000000000,1.000000000,1.000000000
28114,43140,0.418867925,0.415730337,0.658536585,0.421752266
28125,16740,1.000000000,1.000000000,1.000000000,1.000000000
28078,16740,1.000000000,1.000000000,1.000000000,1.000000000
28203,16740,1.000000000,1.000000000,1.000000000,1.000000000
28160,22580,1.000000000,1.000000000,1.000000000,1.000000000
28312,22180,0.990298873,0.995771670,1.000000000,0.990629929
28318,99999,0.827961870,0.880952381,1.000000000,0.829029386
28217,16740,1.000000000,1.000000000,1.000000000,1.000000000
28226,16740,1.000000000,1.000000000,1.000000000,1.000000000
28229,16740,1.000000000,1.000000000,1.000000000,1.000000000
28234,16740,1.000000000,1.000000000,1.000000000,1.000000000
28398,99999,1.000000000,1.000000000,1.000000000,1.000000000
28386,31300,0.793909974,0.804347826,1.000000000,0.794650561
28365,24140,0.666351734,0.879120879,1.000000000,0.684210526
28365,99999,0.333648266,0.120879121,0.000000000,0.315789474
28369,31300,1.000000000,1.000000000,0.000000000,1.000000000
28356,22180,0.753851935,0.871794872,1.000000000,0.755646057
28356,20380,0.246148065,0.128205128,0.000000000,0.244353943
28339,20380,1.000000000,1.000000000,1.000000000,1.000000000
28338,40460,0.996924969,1.000000000,0.000000000,0.996993385
28456,34820,0.075144509,0.044444444,0.000000000,0.074282499
28442,99999,1.000000000,1.000000000,1.000000000,1.000000000
28428,48900,1.000000000,1.000000000,1.000000000,1.000000000
28723,19000,0.999515973,1.000000000,1.000000000,0.999545351
28715,11700,1.000000000,1.000000000,1.000000000,1.000000000
28718,14820,1.000000000,1.000000000,1.000000000,1.000000000
28702,99999,1.000000000,1.000000000,1.000000000,1.000000000
28709,11700,1.000000000,1.000000000,0.000000000,1.000000000
28562,35100,1.000000000,1.000000000,1.000000000,1.000000000
28530,24780,0.483215276,0.549295775,0.954545455,0.487724551
28791,11700,1.000000000,1.000000000,1.000000000,1.000000000
28786,11700,1.000000000,1.000000000,1.000000000,1.000000000
28774,19000,0.598000000,0.500000000,0.843750000,0.599246231
28763,99999,1.000000000,1.000000000,1.000000000,1.000000000
28760,11700,1.000000000,1.000000000,1.000000000,1.000000000
28740,99999,1.000000000,1.000000000,1.000000000,1.000000000
29020,17900,0.967776320,0.990595611,1.000000000,0.970379580
29042,99999,1.000000000,1.000000000,1.000000000,1.000000000
29055,16740,0.814330780,0.968253968,0.619047619,0.824619185
29706,16740,1.000000000,1.000000000,1.000000000,1.000000000
29040,44940,0.909336609,0.958904110,1.000000000,0.911174785
29020,99999,0.032223680,0.009404389,0.000000000,0.029620420
29036,35140,0.013520871,0.009708738,0.000000000,0.013266005
29001,99999,0.905857741,0.875000000,0.000000000,0.903258656
29001,44940,0.094142259,0.125000000,1.000000000,0.096741344
29728,99999,1.000000000,1.000000000,1.000000000,1.000000000
28805,11700,1.000000000,1.000000000,1.000000000,1.000000000
28902,99999,1.000000000,1.000000000,1.000000000,1.000000000
29153,44940,0.968529642,0.963054187,0.966666667,0.968230694
29128,99999,0.135531136,0.142857143,0.000000000,0.135183527
29129,12260,0.676512968,0.300000000,0.500000000,0.661179698
29135,17900,0.966239028,0.993670886,1.000000000,0.968320133
29116,36700,1.000000000,1.000000000,1.000000000,1.000000000
29056,99999,1.000000000,1.000000000,1.000000000,1.000000000
29078,17900,1.000000000,1.000000000,1.000000000,1.000000000
29080,44940,0.495075509,0.586206897,0.000000000,0.495597484
29379,43900,1.000000000,1.000000000,1.000000000,1.000000000
29355,24860,0.526932084,0.666666667,0.000000000,0.531674208
29332,24860,0.929558920,1.000000000,1.000000000,0.930474334
29335,24860,0.162613257,0.169811321,0.400000000,0.163341067
29223,17900,1.000000000,1.000000000,1.000000000,1.000000000
29212,17900,1.000000000,1.000000000,1.000000000,1.000000000
29492,16700,1.000000000,1.000000000,1.000000000,1.000000000
29505,22500,1.000000000,1.000000000,1.000000000,1.000000000
29455,16700,1.000000000,1.000000000,1.000000000,1.000000000
29450,16700,1.000000000,1.000000000,1.000000000,1.000000000
29414,16700,1.000000000,1.000000000,1.000000000,1.000000000
29412,16700,1.000000000,1.000000000,1.000000000,1.000000000
29582,34820,1.000000000,1.000000000,1.000000000,1.000000000
29583,22500,1.000000000,1.000000000,1.000000000,1.000000000
29580,99999,1.000000000,1.000000000,0.000000000,1.000000000
29525,13500,0.984779300,1.000000000,1.000000000,0.985141159
29681,24860,1.000000000,1.000000000,1.000000000,1.000000000
29649,24940,1.000000000,1.000000000,1.000000000,1.000000000
29653,24940,1.000000000,1.000000000,1.000000000,1.000000000
29628,24940,0.969808996,0.983606557,1.000000000,0.970989761
29642,24860,1.000000000,1.000000000,1.000000000,1.000000000
29624,24860,1.000000000,1.000000000,1.000000000,1.000000000
29641,24860,1.000000000,1.000000000,1.000000000,1.000000000
29620,24940,0.994823529,1.000000000,1.000000000,0.995335689
29609,24860,1.000000000,1.000000000,1.000000000,1.000000000
29944,99999,0.961880559,1.000000000,1.000000000,0.963235294
29693,42860,1.000000000,1.000000000,1.000000000,1.000000000
30058,12060,1.000000000,1.000000000,1.000000000,1.000000000
30024,12060,1.000000000,1.000000000,1.000000000,1.000000000
30139,15660,0.683211679,0.903508772,1.000000000,0.697025172
30143,12060,1.000000000,1.000000000,1.000000000,1.000000000
30132,12060,1.000000000,1.000000000,1.000000000,1.000000000
30133,12060,1.000000000,1.000000000,1.000000000,1.000000000
30116,12060,1.000000000,1.000000000,1.000000000,1.000000000
30064,12060,1.000000000,1.000000000,1.000000000,1.000000000
30066,12060,1.000000000,1.000000000,1.000000000,1.000000000
30067,12060,1.000000000,1.000000000,1.000000000,1.000000000
30068,12060,1.000000000,1.000000000,1.000000000,1.000000000
30106,12060,1.000000000,1.000000000,1.000000000,1.000000000
30103,15660,0.190345249,0.051162791,0.075000000,0.180555556
30113,12060,0.896958175,0.974576271,1.000000000,0.901403383
30093,12060,1.000000000,1.000000000,1.000000000,1.000000000
30095,12060,1.000000000,1.000000000,1.000000000,1.000000000
30087,12060,1.000000000,1.000000000,1.000000000,1.000000000
30223,12060,1.000000000,1.000000000,1.000000000,1.000000000
30222,12060,1.000000000,1.000000000,1.000000000,1.000000000
30224,12060,1.000000000,1.000000000,1.000000000,1.000000000
30236,12060,1.000000000,1.000000000,1.000000000,1.000000000
30228,12060,1.000000000,1.000000000,1.000000000,1.000000000
30185,12060,1.000000000,1.000000000,1.000000000,1.000000000
30173,40660,0.953898051,0.973684211,1.000000000,0.955169920
30350,12060,1.000000000,1.000000000,1.000000000,1.000000000
30341,12060,1.000000000,1.000000000,1.000000000,1.000000000
30263,12060,1.000000000,1.000000000,1.000000000,1.000000000
30274,12060,1.000000000,1.000000000,1.000000000,1.000000000
30260,12060,1.000000000,1.000000000,1.000000000,1.000000000
30241,29300,0.999784002,1.000000000,1.000000000,0.999809475
30257,12060,1.000000000,1.000000000,1.000000000,1.000000000
30303,12060,1.000000000,1.000000000,1.000000000,1.000000000
30298,12060,1.000000000,1.000000000,1.000000000,1.000000000
30293,12060,1.000000000,1.000000000,1.000000000,1.000000000
30513,99999,1.000000000,1.000000000,1.000000000,1.000000000
30655,12060,1.000000000,1.000000000,1.000000000,1.000000000
30605,12020,1.000000000,1.000000000,1.000000000,1.000000000
30563,18460,1.000000000,1.000000000,1.000000000,1.000000000
30575,27600,0.707801418,0.724137931,0.000000000,0.705563094
30564,23580,0.709211553,0.870967742,1.000000000,0.720871143
30553,99999,1.000000000,1.000000000,1.000000000,1.000000000
30542,23580,1.000000000,1.000000000,1.000000000,1.000000000
29810,99999,1.000000000,1.000000000,1.000000000,1.000000000
29819,24940,0.975339088,0.928571429,0.000000000,0.974545455
30663,12060,1.000000000,1.000000000,1.000000000,1.000000000
30833,99999,1.000000000,1.000000000,1.000000000,1.000000000
30814,12260,1.000000000,1.000000000,1.000000000,1.000000000
30474,47080,0.987140233,0.999100719,0.981481481,0.988412514
30808,12260,1.000000000,1.000000000,1.000000000,1.000000000
30457,99999,0.989484753,1.000000000,1.000000000,0.990630856
30436,99999,0.079653533,0.039419087,0.011976048,0.074957932
29847,12260,1.000000000,1.000000000,1.000000000,1.000000000
31061,33300,0.969906887,0.987117552,0.974973931,0.971380673
31044,31420,0.972789116,0.990740741,1.000000000,0.974093264
31047,47580,1.000000000,1.000000000,1.000000000,1.000000000
31052,31420,1.000000000,1.000000000,1.000000000,1.000000000
31050,31420,1.000000000,1.000000000,1.000000000,1.000000000
31035,99999,1.000000000,1.000000000,0.000000000,1.000000000
31024,99999,0.999836934,0.998930481,1.000000000,0.999778418
31025,47580,1.000000000,1.000000000,1.000000000,1.000000000
31008,31420,0.118836628,0.016863406,0.000000000,0.111392405
30909,12260,1.000000000,1.000000000,1.000000000,1.000000000
30904,12260,1.000000000,1.000000000,1.000000000,1.000000000
31324,42340,1.000000000,1.000000000,1.000000000,1.000000000
31220,31420,1.000000000,1.000000000,1.000000000,1.000000000
31096,20140,0.982481752,0.996721311,0.972972973,0.983438486
31094,99999,1.000000000,1.000000000,1.000000000,1.000000000
31079,99999,0.925454545,1.000000000,1.000000000,0.928258968
31078,31420,1.000000000,1.000000000,1.000000000,1.000000000
31557,15260,0.051006711,0.016129032,0.000000000,0.049422336
31553,15260,1.000000000,1.000000000,1.000000000,1.000000000
31525,15260,1.000000000,1.000000000,1.000000000,1.000000000
31520,15260,1.000000000,1.000000000,1.000000000,1.000000000
31534,20060,1.000000000,1.000000000,1.000000000,1.000000000
31503,48180,0.888442403,0.968404423,1.000000000,0.893813233
31750,22340,0.937026364,0.989853439,1.000000000,0.942919764
31730,99999,0.991456736,0.996661102,1.000000000,0.992205323
31763,10500,1.000000000,1.000000000,1.000000000,1.000000000
31650,99999,0.652926628,0.865671642,0.764705882,0.665381650
31708,10500,1.000000000,1.000000000,1.000000000,1.000000000
31641,46660,1.000000000,1.000000000,0.000000000,1.000000000
31637,99999,0.828298887,0.891304348,1.000000000,0.831168831
31565,41220,0.999087591,1.000000000,1.000000000,0.999123576
32003,27260,1.000000000,1.000000000,1.000000000,1.000000000
32011,27260,1.000000000,1.000000000,1.000000000,1.000000000
31903,17980,1.000000000,1.000000000,1.000000000,1.000000000
31836,99999,1.000000000,1.000000000,0.000000000,1.000000000
31775,34220,0.323899371,0.142857143,0.571428571,0.321725965
31779,99999,0.994440232,1.000000000,1.000000000,0.994988610
31783,99999,0.880701754,0.956521739,1.000000000,0.884228188
32202,27260,1.000000000,1.000000000,1.000000000,1.000000000
32204,27260,1.000000000,1.000000000,1.000000000,1.000000000
32097,27260,1.000000000,1.000000000,1.000000000,1.000000000
32063,27260,1.000000000,1.000000000,1.000000000,1.000000000
32064,99999,1.000000000,1.000000000,1.000000000,1.000000000
32025,29380,1.000000000,1.000000000,1.000000000,1.000000000
32225,27260,1.000000000,1.000000000,1.000000000,1.000000000
32220,27260,1.000000000,1.000000000,1.000000000,1.000000000
32219,27260,1.000000000,1.000000000,1.000000000,1.000000000
32211,27260,1.000000000,1.000000000,1.000000000,1.000000000
32207,27260,1.000000000,1.000000000,1.000000000,1.000000000
32205,27260,1.000000000,1.000000000,1.000000000,1.000000000
32206,27260,1.000000000,1.000000000,1.000000000,1.000000000
32405,37460,1.000000000,1.000000000,1.000000000,1.000000000
32327,45220,1.000000000,1.000000000,1.000000000,1.000000000
32344,45220,1.000000000,1.000000000,1.000000000,1.000000000
32343,45220,1.000000000,1.000000000,1.000000000,1.000000000
32309,45220,1.000000000,1.000000000,1.000000000,1.000000000
32311,45220,1.000000000,1.000000000,1.000000000,1.000000000
32305,45220,1.000000000,1.000000000,1.000000000,1.000000000
32277,27260,1.000000000,1.000000000,1.000000000,1.000000000
32503,37860,1.000000000,1.000000000,1.000000000,1.000000000
32462,99999,0.920340681,0.970588235,1.000000000,0.922259778
32466,37460,0.948395633,0.964912281,1.000000000,0.948867314
32455,99999,0.417483340,0.647058824,0.470588235,0.425179043
32425,99999,1.000000000,1.000000000,1.000000000,1.000000000
32411,37460,1.000000000,1.000000000,1.000000000,1.000000000
32563,37860,1.000000000,1.000000000,1.000000000,1.000000000
32549,18880,1.000000000,1.000000000,1.000000000,1.000000000
32667,23540,0.531954887,0.729166667,0.538461538,0.540455968
34434,26140,1.000000000,1.000000000,1.000000000,1.000000000
32667,36100,0.468045113,0.270833333,0.461538462,0.459544032
32628,99999,1.000000000,1.000000000,1.000000000,1.000000000
34431,99999,0.099453801,0.046875000,0.096774194,0.097957391
34453,26140,1.000000000,1.000000000,1.000000000,1.000000000
34470,36100,1.000000000,1.000000000,1.000000000,1.000000000
32640,37260,0.577991266,0.225641026,0.545454545,0.566269108
33480,48424,1.000000000,1.000000000,1.000000000,1.000000000
33467,48424,1.000000000,1.000000000,1.000000000,1.000000000
33462,48424,1.000000000,1.000000000,1.000000000,1.000000000
34974,99999,0.210951403,0.114323259,0.168000000,0.205556622
34948,38940,1.000000000,1.000000000,1.000000000,1.000000000
34972,36740,0.025756771,0.018008475,0.005649718,0.024500173
33434,48424,1.000000000,1.000000000,1.000000000,1.000000000
33437,48424,1.000000000,1.000000000,1.000000000,1.000000000
33444,48424,1.000000000,1.000000000,1.000000000,1.000000000
33317,22744,1.000000000,1.000000000,1.000000000,1.000000000
33327,22744,1.000000000,1.000000000,1.000000000,1.000000000
33407,48424,1.000000000,1.000000000,1.000000000,1.000000000
33406,48424,1.000000000,1.000000000,1.000000000,1.000000000
34491,36100,0.999878501,1.000000000,1.000000000,0.999882698
34474,36100,1.000000000,1.000000000,1.000000000,1.000000000
39841,99999,0.883620690,1.000000000,0.000000000,0.887733888
39837,10500,0.049448913,0.019830028,0.033898305,0.046431414
39886,99999,0.945229682,0.977777778,1.000000000,0.948387097
33029,22744,1.000000000,1.000000000,1.000000000,1.000000000
33050,28580,1.000000000,1.000000000,1.000000000,1.000000000
33034,33124,1.000000000,0.997844828,1.000000000,0.999795250
33179,33124,0.998411201,0.999203822,0.997206704,0.998379254
33180,33124,1.000000000,1.000000000,1.000000000,1.000000000
33196,33124,1.000000000,1.000000000,1.000000000,1.000000000
33181,33124,1.000000000,1.000000000,1.000000000,1.000000000
33234,33124,1.000000000,1.000000000,1.000000000,1.000000000
33296,33124,1.000000000,1.000000000,1.000000000,1.000000000
33156,33124,1.000000000,1.000000000,1.000000000,1.000000000
33157,33124,1.000000000,1.000000000,1.000000000,1.000000000
33158,33124,1.000000000,1.000000000,1.000000000,1.000000000
33174,33124,1.000000000,1.000000000,1.000000000,1.000000000
33138,33124,1.000000000,1.000000000,1.000000000,1.000000000
33084,22744,1.000000000,1.000000000,1.000000000,1.000000000
33810,29460,0.984818421,0.993548387,0.978609626,0.984888127
33811,29460,1.000000000,1.000000000,1.000000000,1.000000000
33815,29460,1.000000000,1.000000000,1.000000000,1.000000000
33840,29460,1.000000000,1.000000000,1.000000000,1.000000000
33805,29460,1.000000000,1.000000000,1.000000000,1.000000000
33852,42700,1.000000000,1.000000000,1.000000000,1.000000000
33857,42700,1.000000000,1.000000000,1.000000000,1.000000000
33870,42700,1.000000000,1.000000000,1.000000000,1.000000000
33846,29460,1.000000000,1.000000000,1.000000000,1.000000000
33705,45300,1.000000000,1.000000000,1.000000000,1.000000000
33763,45300,1.000000000,1.000000000,1.000000000,1.000000000
33766,45300,1.000000000,1.000000000,1.000000000,1.000000000
33772,45300,1.000000000,1.000000000,1.000000000,1.000000000
33773,45300,1.000000000,1.000000000,1.000000000,1.000000000
33606,45300,1.000000000,1.000000000,1.000000000,1.000000000
33594,45300,1.000000000,1.000000000,1.000000000,1.000000000
33637,45300,1.000000000,1.000000000,1.000000000,1.000000000
33616,45300,1.000000000,1.000000000,1.000000000,1.000000000
32132,19660,1.000000000,1.000000000,1.000000000,1.000000000
32137,19660,1.000000000,1.000000000,1.000000000,1.000000000
32118,19660,1.000000000,1.000000000,1.000000000,1.000000000
32131,37260,0.994523049,0.990196078,1.000000000,0.994269341
32136,19660,1.000000000,1.000000000,1.000000000,1.000000000
32177,37260,1.000000000,1.000000000,1.000000000,1.000000000
32703,36740,1.000000000,1.000000000,1.000000000,1.000000000
32708,36740,1.000000000,1.000000000,1.000000000,1.000000000
32728,19660,1.000000000,1.000000000,1.000000000,1.000000000
32750,36740,1.000000000,1.000000000,1.000000000,1.000000000
32763,19660,1.000000000,1.000000000,1.000000000,1.000000000
32180,19660,1.000000000,1.000000000,1.000000000,1.000000000
32967,42680,1.000000000,1.000000000,1.000000000,1.000000000
33559,45300,1.000000000,1.000000000,1.000000000,1.000000000
33566,45300,1.000000000,1.000000000,1.000000000,1.000000000
33573,45300,1.000000000,1.000000000,1.000000000,1.000000000
32901,37340,1.000000000,1.000000000,1.000000000,1.000000000
32931,37340,1.000000000,1.000000000,1.000000000,1.000000000
32828,36740,1.000000000,1.000000000,1.000000000,1.000000000
32832,36740,1.000000000,1.000000000,1.000000000,1.000000000
32906,37340,1.000000000,1.000000000,1.000000000,1.000000000
32833,36740,1.000000000,1.000000000,1.000000000,1.000000000
35211,13820,1.000000000,1.000000000,1.000000000,1.000000000
35224,13820,1.000000000,1.000000000,1.000000000,1.000000000
35121,13820,0.998083504,1.000000000,1.000000000,0.998289554
35126,13820,1.000000000,1.000000000,1.000000000,1.000000000
35080,13820,1.000000000,1.000000000,1.000000000,1.000000000
35079,13820,1.000000000,1.000000000,1.000000000,1.000000000
35171,13820,1.000000000,1.000000000,1.000000000,1.000000000
35072,45180,0.628555337,0.772151899,1.000000000,0.632692308
35180,13820,1.000000000,1.000000000,1.000000000,1.000000000
35183,45180,1.000000000,1.000000000,1.000000000,1.000000000
35020,13820,1.000000000,1.000000000,1.000000000,1.000000000
35033,18980,0.922016167,0.976190476,1.000000000,0.923291492
35040,13820,1.000000000,1.000000000,1.000000000,1.000000000
35042,13820,0.983595801,1.000000000,1.000000000,0.985079081
35005,13820,1.000000000,1.000000000,1.000000000,1.000000000
35057,18980,1.000000000,1.000000000,1.000000000,1.000000000
33905,15980,1.000000000,1.000000000,1.000000000,1.000000000
33909,15980,1.000000000,1.000000000,1.000000000,1.000000000
33906,15980,1.000000000,1.000000000,1.000000000,1.000000000
33935,17500,0.803168878,0.976789168,0.849673203,0.814656706
33952,39460,1.000000000,1.000000000,1.000000000,1.000000000
33946,39460,1.000000000,1.000000000,1.000000000,1.000000000
33991,15980,1.000000000,1.000000000,1.000000000,1.000000000
34105,34940,1.000000000,1.000000000,1.000000000,1.000000000
33974,15980,1.000000000,1.000000000,1.000000000,1.000000000
34114,34940,1.000000000,1.000000000,1.000000000,1.000000000
33972,15980,1.000000000,1.000000000,1.000000000,1.000000000
34744,36740,1.000000000,1.000000000,1.000000000,1.000000000
34771,36740,1.000000000,1.000000000,1.000000000,1.000000000
34697,45300,1.000000000,1.000000000,1.000000000,1.000000000
34606,45300,1.000000000,1.000000000,1.000000000,1.000000000
34243,35840,1.000000000,1.000000000,1.000000000,1.000000000
34287,35840,1.000000000,0.996840442,1.000000000,0.999873618
34613,45300,1.000000000,1.000000000,1.000000000,1.000000000
34654,45300,1.000000000,1.000000000,1.000000000,1.000000000
34219,35840,1.000000000,1.000000000,1.000000000,1.000000000
34220,35840,1.000000000,1.000000000,1.000000000,1.000000000
34223,35840,0.761424497,0.666339549,0.541254125,0.743207605
34210,35840,1.000000000,1.000000000,1.000000000,1.000000000
34241,35840,1.000000000,1.000000000,1.000000000,1.000000000
34146,34940,1.000000000,1.000000000,1.000000000,1.000000000
36786,99999,0.999233129,1.000000000,1.000000000,0.999275362
36862,46740,1.000000000,1.000000000,1.000000000,1.000000000
36776,46220,1.000000000,1.000000000,0.000000000,1.000000000
36732,99999,1.000000000,1.000000000,1.000000000,1.000000000
36831,12220,1.000000000,1.000000000,1.000000000,1.000000000
36783,99999,1.000000000,1.000000000,1.000000000,1.000000000
36871,17980,1.000000000,1.000000000,1.000000000,1.000000000
36858,17980,1.000000000,1.000000000,1.000000000,1.000000000
36602,33660,1.000000000,1.000000000,1.000000000,1.000000000
36619,33660,1.000000000,1.000000000,1.000000000,1.000000000
36572,33660,1.000000000,1.000000000,1.000000000,1.000000000
36343,20020,1.000000000,1.000000000,1.000000000,1.000000000
36442,99999,0.997560976,1.000000000,1.000000000,0.997875569
36344,20020,1.000000000,1.000000000,1.000000000,1.000000000
36340,20020,1.000000000,1.000000000,1.000000000,1.000000000
36477,20020,0.942586964,0.974440895,1.000000000,0.945764778
36319,20020,1.000000000,1.000000000,1.000000000,1.000000000
36507,19300,1.000000000,1.000000000,1.000000000,1.000000000
36521,33660,1.000000000,1.000000000,1.000000000,1.000000000
35490,46220,1.000000000,1.000000000,1.000000000,1.000000000
35501,13820,1.000000000,1.000000000,1.000000000,1.000000000
35549,13820,0.908476339,0.976744186,1.000000000,0.911144578
35563,99999,1.000000000,1.000000000,1.000000000,1.000000000
35565,99999,1.000000000,1.000000000,1.000000000,1.000000000
35553,99999,1.000000000,1.000000000,1.000000000,1.000000000
35546,99999,0.619614280,0.731958763,1.000000000,0.625098348
35552,99999,1.000000000,1.000000000,1.000000000,1.000000000
35458,46220,1.000000000,1.000000000,0.000000000,1.000000000
35601,19460,1.000000000,1.000000000,1.000000000,1.000000000
35603,19460,1.000000000,1.000000000,1.000000000,1.000000000
35546,46220,0.350430858,0.257731959,0.000000000,0.345790716
35611,26620,1.000000000,1.000000000,1.000000000,1.000000000
35486,46220,1.000000000,1.000000000,1.000000000,1.000000000
35461,46220,1.000000000,1.000000000,1.000000000,1.000000000
35650,19460,1.000000000,1.000000000,1.000000000,1.000000000
35671,26620,1.000000000,1.000000000,1.000000000,1.000000000
35652,22520,0.990530720,1.000000000,1.000000000,0.991213731
35660,22520,1.000000000,1.000000000,1.000000000,1.000000000
35633,22520,1.000000000,1.000000000,1.000000000,1.000000000
35756,26620,1.000000000,1.000000000,1.000000000,1.000000000
35740,42460,1.000000000,1.000000000,1.000000000,1.000000000
36117,33860,1.000000000,1.000000000,1.000000000,1.000000000
36264,99999,1.000000000,1.000000000,1.000000000,1.000000000
36301,20020,1.000000000,1.000000000,1.000000000,1.000000000
36305,20020,1.000000000,1.000000000,1.000000000,1.000000000
36276,46740,0.150512214,0.150000000,0.000000000,0.149696049
35976,10700,0.971545120,0.997713415,0.958041958,0.974361203
36035,45980,0.853376206,0.893617021,0.981132075,0.862412178
36067,33860,1.000000000,1.000000000,1.000000000,1.000000000
36064,33860,1.000000000,1.000000000,1.000000000,1.000000000
35987,13820,1.000000000,1.000000000,1.000000000,1.000000000
36042,99999,1.000000000,1.000000000,1.000000000,1.000000000
36081,45980,0.999480195,1.000000000,1.000000000,0.999558499
36010,21460,0.142074742,0.031250000,0.026666667,0.129465562
36025,33860,1.000000000,1.000000000,1.000000000,1.000000000
36030,99999,1.000000000,1.000000000,0.000000000,1.000000000
36017,21640,1.000000000,1.000000000,1.000000000,1.000000000
35954,23460,0.990231440,0.998281787,1.000000000,0.991000818
35905,23460,0.901425914,0.890804598,0.957446809,0.901653612
35967,22840,0.977883890,0.995579134,1.000000000,0.980687153
35952,13820,0.411079472,0.716417910,0.705882353,0.422521176
35953,13820,1.000000000,1.000000000,1.000000000,1.000000000
35968,22840,1.000000000,1.000000000,1.000000000,1.000000000
38015,32820,1.000000000,1.000000000,0.000000000,1.000000000
38041,99999,1.000000000,1.000000000,1.000000000,1.000000000
38057,32820,1.000000000,1.000000000,1.000000000,1.000000000
38075,15140,0.159627329,0.034482759,0.000000000,0.152671756
37849,28940,1.000000000,1.000000000,1.000000000,1.000000000
37865,42940,0.778893421,0.893081761,0.969387755,0.787863983
37878,28940,1.000000000,1.000000000,1.000000000,1.000000000
37917,28940,1.000000000,1.000000000,1.000000000,1.000000000
37919,28940,1.000000000,1.000000000,1.000000000,1.000000000
37886,28940,1.000000000,1.000000000,1.000000000,1.000000000
37890,34100,1.000000000,1.000000000,1.000000000,1.000000000
37923,28940,1.000000000,1.000000000,1.000000000,1.000000000
37843,35460,1.000000000,1.000000000,1.000000000,1.000000000
37924,28940,1.000000000,1.000000000,1.000000000,1.000000000
37716,28940,1.000000000,1.000000000,1.000000000,1.000000000
37745,24620,0.990693827,0.996229261,1.000000000,0.991559307
37777,28940,1.000000000,1.000000000,1.000000000,1.000000000
37692,27740,1.000000000,1.000000000,1.000000000,1.000000000
37772,28940,1.000000000,1.000000000,1.000000000,1.000000000
37705,28940,1.000000000,1.000000000,1.000000000,1.000000000
37825,99999,0.975225225,0.987261146,1.000000000,0.976401737
37811,28700,0.949220714,0.974358974,1.000000000,0.950485437
37713,35460,1.000000000,1.000000000,0.000000000,1.000000000
37013,34980,1.000000000,1.000000000,1.000000000,1.000000000
37018,46100,0.962538226,0.923076923,1.000000000,0.964008469
37026,34980,0.978761062,1.000000000,1.000000000,0.980016653
30740,19140,0.975004370,1.000000000,1.000000000,0.976237953
37033,34980,0.987722375,0.995798319,1.000000000,0.988726790
37010,34980,0.409505521,0.974358974,1.000000000,0.421250588
30742,16860,1.000000000,1.000000000,1.000000000,1.000000000
30734,15660,0.830402010,0.878787879,0.000000000,0.831384615
37069,34980,1.000000000,1.000000000,1.000000000,1.000000000
37058,99999,1.000000000,1.000000000,1.000000000,1.000000000
37405,16860,1.000000000,1.000000000,1.000000000,1.000000000
37602,27740,1.000000000,1.000000000,1.000000000,1.000000000
37402,16860,1.000000000,1.000000000,1.000000000,1.000000000
37412,16860,1.000000000,1.000000000,1.000000000,1.000000000
37650,27740,1.000000000,1.000000000,1.000000000,1.000000000
37656,27740,0.694997310,0.804347826,1.000000000,0.698587127
37325,17420,0.846327684,0.826086957,0.000000000,0.845814978
37365,99999,0.973344103,1.000000000,0.000000000,0.974198593
